,amount,LNDfee,LNDdly,LNDpthlnt,LNDtp,CLNfee,CLNdly,CLNpthlnt,CLNtp,LDKfee,LDKdly,LDKpthlnt,LDKtp,Eclair_case1fee,Eclair_case1dly,Eclair_case1pthlnt,Eclair_case1tp,Eclair_case2fee,Eclair_case2dly,Eclair_case2pthlnt,Eclair_case2tp,Eclair_case3fee,Eclair_case3dly,Eclair_case3pthlnt,Eclair_case3tp
8335,116847,177.33148,224,4,Failure,177.33148,224,4,Failure,125.88318000000001,138,5,Failure,125.88318000000001,138,5,Failure,125.88318000000001,138,5,Failure,125.88318000000001,138,5,Failure
8336,95419,19.17924,80,3,Failure,19.17924,80,3,Failure,3.3816800000000002,160,5,Failure,19.17924,80,3,Failure,19.17924,80,3,Failure,3.9084200000000004,160,5,Success
8337,9776,3.41692,200,6,Failure,3.41692,200,6,Failure,3.41692,200,6,Failure,3.5289200000000003,200,6,Failure,3.5289200000000003,200,6,Failure,2.5778,294,9,Failure
8338,379512,28.32812,194,6,Failure,30.355359999999997,200,6,Failure,6.58417,234,7,Failure,133.35316,200,6,Failure,133.35316,200,6,Failure,45.915490000000005,458,10,Success
8339,7271,2.0218100000000003,150,5,Success,2.0218100000000003,150,5,Failure,1.78528,178,6,Failure,2.0218100000000003,150,5,Failure,2.0218100000000003,150,5,Failure,1.0145400000000002,184,6,Failure
8340,564730,378.0462,120,4,Failure,378.0462,120,4,Failure,378.0462,120,4,Failure,378.0462,120,4,Failure,378.0462,120,4,Failure,381.87173,160,5,Failure
8341,156117,159.15760999999998,224,4,Success,159.15760999999998,224,4,Success,4.4683600000000006,200,6,Success,35.57884999999999,160,5,Success,35.57884999999999,160,5,Success,4.7806,334,10,Failure
8342,9143,30.468680000000003,272,7,Failure,30.743820000000003,240,7,Failure,30.65219,268,8,Failure,30.485830000000004,400,7,Success,30.485830000000004,400,7,Failure,30.485830000000004,400,7,Failure
8343,391861,3.35116,120,4,Success,3.35116,120,4,Success,2.78372,170,5,Failure,3.35116,120,4,Success,3.35116,120,4,Failure,3.35116,120,4,Failure
8344,3743,3.15573,160,5,Success,3.15573,160,5,Success,2.56893,194,6,Success,3.15573,160,5,Success,3.15573,160,5,Success,2.56893,194,6,Success
8345,882496,1412.45912,114,4,Failure,1412.45912,114,4,Failure,37.64114,224,7,Failure,326.85695,154,5,Failure,326.85695,154,5,Failure,225.55470999999997,214,8,Success
8346,147248,12.232199999999999,120,4,Failure,13.29381,114,4,Failure,12.232199999999999,120,4,Failure,12.232199999999999,120,4,Success,12.232199999999999,120,4,Success,12.232199999999999,156,6,Success
8347,9179,0.0,184,3,Success,0.0,184,3,Failure,0.0,184,3,Failure,0.0,184,3,Failure,0.0,184,3,Failure,0.0,184,3,Failure
8348,6166,2.01234,224,4,Success,2.01234,224,4,Failure,2.01234,224,4,Failure,2.01234,224,4,Failure,2.01234,224,4,Failure,2.02468,448,10,Failure
8349,18916,3.8728100000000003,154,5,Failure,3.8728100000000003,154,5,Failure,3.8728100000000003,154,5,Failure,3.8728100000000003,154,5,Failure,3.8728100000000003,154,5,Failure,3.77922,354,8,Failure
8350,1616,1.10504,114,4,Success,1.10504,114,4,Success,1.10504,114,4,Success,1.10504,114,4,Success,1.10504,114,4,Success,1.0268599999999999,248,5,Success
8351,162343,91.06799,224,4,Failure,91.06799,224,4,Failure,19.510019999999997,160,5,Success,19.510019999999997,160,5,Success,19.510019999999997,160,5,Success,20.672379999999997,240,7,Failure
8352,467819,28.60155,160,5,Failure,28.60155,160,5,Failure,25.794479999999997,338,7,Success,120.50465,154,5,Failure,120.50465,154,5,Failure,29.60161,240,7,Failure
8353,29357,94.87123,120,4,Failure,93.51722,120,4,Failure,89.21824,160,5,Failure,93.51722,120,4,Failure,93.51722,120,4,Failure,92.07540999999999,190,6,Failure
8354,292964,148.77561,120,4,Failure,148.77561,120,4,Failure,148.77561,120,4,Failure,163.43115,160,5,Failure,163.43115,160,5,Failure,179.96743,304,9,Failure
8355,14564,4.07339,154,5,Success,4.07339,154,5,Success,4.07339,154,5,Success,4.07339,154,5,Success,4.07339,154,5,Failure,3.0828699999999998,516,13,Failure
8356,72057,38.10063,214,4,Success,38.10063,214,4,Failure,38.10063,248,5,Success,39.10114,224,4,Success,39.10114,224,4,Success,39.10114,224,4,Success
8357,13864,2.40036,224,4,Failure,2.40036,224,4,Failure,2.40036,224,4,Failure,2.40036,224,4,Failure,2.40036,224,4,Failure,1.46959,374,8,Failure
8358,170051,172.39144000000002,120,4,Success,172.39144000000002,120,4,Success,2.51215,304,6,Failure,3.6802,160,5,Success,3.6802,160,5,Failure,3.6802,160,5,Failure
8359,10723,32.70677,120,4,Success,32.706759999999996,120,4,Failure,32.43988,264,5,Success,32.70677,120,4,Success,32.70677,120,4,Success,32.30882,180,6,Success
8360,85352,7.43841,120,4,Success,7.43841,120,4,Success,7.43841,120,4,Success,7.43841,120,4,Success,7.43841,120,4,Success,6.9505,344,7,Success
8361,47395,0.0958,264,5,Failure,0.0958,264,5,Failure,0.0958,264,5,Failure,1.1432000000000002,264,5,Failure,1.1432000000000002,264,5,Failure,0.0958,264,5,Failure
8362,1428,2.00286,224,4,Success,2.00286,224,4,Success,2.00286,224,4,Success,2.00286,224,4,Success,2.00286,224,4,Success,2.00572,448,10,Success
8363,25401,29.69785,120,4,Failure,29.69785,120,4,Failure,29.69785,120,4,Failure,31.48789,160,5,Success,31.48789,160,5,Success,30.48777,274,8,Success
8364,140106,43.174749999999996,110,4,Failure,43.174749999999996,110,4,Failure,4.08076,274,8,Failure,46.11897,154,5,Failure,46.11897,154,5,Failure,29.90157,264,9,Failure
8365,230377,292.52364,160,5,Success,292.52364,160,5,Failure,4.764530000000001,194,6,Failure,4.764530000000001,194,6,Failure,4.764530000000001,194,6,Failure,4.764530000000001,194,6,Failure
8366,233,1.1107399999999998,242,5,Success,1.1107399999999998,242,5,Success,1.1107399999999998,242,5,Success,1.1107399999999998,242,5,Success,1.1107399999999998,242,5,Success,1.00116,592,11,Success
8367,15262,2.16104,264,5,Success,2.16104,264,5,Success,2.1984000000000004,292,6,Success,2.16104,264,5,Success,2.16104,264,5,Success,2.0773,412,9,Success
8368,51034,179.69858,224,4,Failure,179.69858,224,4,Failure,27.171269999999996,368,5,Failure,28.619149999999998,264,5,Failure,28.619149999999998,264,5,Failure,26.773329999999998,374,8,Failure
8369,146896,2.4417,120,4,Failure,2.4417,120,4,Failure,2.4417,120,4,Failure,3.76276,114,4,Failure,3.76276,114,4,Failure,4.909660000000001,154,5,Failure
8370,2223,15.32412,644,5,Success,15.36548,264,5,Failure,15.32412,644,5,Failure,15.32412,644,5,Failure,15.32412,644,5,Failure,14.401499999999999,521,9,Failure
8371,17945,2.80754,264,5,Failure,2.80754,264,5,Failure,2.28713,402,6,Failure,2.80754,264,5,Failure,2.80754,264,5,Failure,1.0897299999999999,414,9,Failure
8372,50693,154.6552,120,4,Failure,154.6552,120,4,Failure,2.60832,148,5,Success,2.60832,148,5,Success,2.60832,148,5,Success,2.60832,148,5,Success
8373,1318,22.72372,242,5,Success,22.72372,242,5,Success,22.72372,282,6,Success,22.72372,242,5,Success,22.72372,242,5,Success,22.589660000000002,260,6,Success
8374,601409,3011.2538400000003,154,5,Failure,3011.2538400000003,154,5,Failure,3011.2538400000003,154,5,Failure,3132.13769,154,5,Failure,3132.13769,154,5,Failure,3045.74684,220,8,Failure
8375,36379,0.0,328,4,Failure,0.0,328,4,Failure,0.0,328,4,Failure,0.0,328,4,Failure,0.0,328,4,Failure,0.0,328,4,Failure
8376,16176,1.0323600000000002,254,5,Failure,1.0323600000000002,254,5,Failure,1.0323600000000002,254,5,Failure,1.0323600000000002,254,5,Failure,1.0323600000000002,254,5,Failure,1.0323600000000002,254,5,Failure
8378,34570,1.06914,264,5,Failure,1.06914,264,5,Failure,1.06914,264,5,Failure,1.06914,264,5,Failure,1.06914,264,5,Failure,1.06914,264,5,Failure
8379,3819,13.46766,368,5,Success,13.69371,238,5,Success,13.686040000000002,290,5,Success,13.69371,238,5,Success,13.69371,238,5,Success,12.51829,448,7,Success
8380,37841,134.50028,224,4,Failure,115.56096,120,4,Failure,4.11352,348,7,Failure,9.24387,154,5,Failure,9.24387,154,5,Failure,9.24387,154,5,Failure
8381,107023,2.3210599999999997,150,5,Success,55.61863,214,4,Success,2.3210599999999997,150,5,Success,2.8561799999999997,150,5,Success,2.8561799999999997,150,5,Success,3.07022,190,6,Success
8382,27970,4.90024,160,5,Success,4.90024,160,5,Success,1.9789500000000002,200,6,Success,4.90024,160,5,Success,4.90024,160,5,Success,1.11188,354,10,Failure
8383,5435,2.80984,264,5,Success,2.80984,264,5,Success,2.03261,330,6,Success,2.80984,264,5,Failure,2.80984,264,5,Failure,2.02718,294,6,Failure
8384,48623,7.64531,304,6,Failure,7.64531,304,6,Failure,2.68549,378,8,Failure,7.64531,304,6,Failure,7.64531,304,6,Failure,2.68549,356,8,Failure
8385,823114,131.70147,264,5,Failure,149.29408,154,5,Failure,126.12072,304,6,Failure,149.29408,154,5,Failure,149.29408,154,5,Failure,136.26954,200,6,Failure
8386,5182,4.56581,160,5,Success,4.56581,160,5,Failure,4.69162,154,5,Success,4.56581,160,5,Failure,4.56581,160,5,Failure,4.31758,276,9,Success
8387,88033,45.016549999999995,184,3,Failure,45.016549999999995,184,3,Failure,45.016549999999995,184,3,Failure,45.016549999999995,184,3,Failure,45.016549999999995,184,3,Failure,45.016549999999995,184,3,Failure
8388,64900,20.901600000000002,120,4,Success,20.901600000000002,120,4,Success,19.60331,154,5,Success,20.901600000000002,120,4,Failure,20.901600000000002,120,4,Failure,19.60331,154,5,Failure
8389,1107,4.54417,160,5,Failure,4.54417,160,5,Failure,4.54973,160,5,Failure,4.54417,160,5,Failure,4.54417,160,5,Failure,4.3321000000000005,260,8,Failure
8390,730478,367.23936,184,3,Failure,367.23936,184,3,Failure,5.19144,120,4,Failure,232.11921999999998,160,5,Failure,232.11921999999998,160,5,Failure,155.02590999999998,344,7,Failure
8391,467504,24.914450000000002,114,4,Failure,24.914450000000002,114,4,Failure,8.07859,148,5,Failure,87.42696000000001,108,4,Failure,87.42696000000001,108,4,Failure,19.81337,208,7,Failure
8392,28649,86.43650000000001,154,5,Failure,86.43650000000001,154,5,Failure,86.43650000000001,154,5,Failure,86.75258000000001,186,5,Success,86.75258000000001,186,5,Failure,87.06295,254,8,Failure
8393,925398,56.52572000000001,178,3,Failure,56.52572000000001,178,3,Failure,6.2836,194,6,Failure,171.19046,218,4,Failure,171.19046,218,4,Failure,78.20965,236,5,Failure
8394,20088,66.51829000000001,120,4,Success,66.51829000000001,120,4,Success,2.12254,324,7,Success,7.318939999999999,160,5,Success,7.318939999999999,160,5,Success,2.14063,294,9,Success
8395,14011,21.16628,154,5,Success,21.16628,154,5,Failure,21.16628,154,5,Failure,21.16628,154,5,Failure,21.16628,154,5,Failure,21.30845,258,8,Failure
8396,14988,2.78904,160,5,Success,3.11347,154,5,Success,3.11347,154,5,Success,3.11347,154,5,Failure,3.11347,154,5,Failure,2.3639799999999997,254,8,Failure
8397,6360,2.01172,224,4,Failure,2.01172,224,4,Failure,2.01172,224,4,Failure,2.01172,224,4,Failure,2.01172,224,4,Failure,1.13256,368,8,Failure
8398,143287,2.67617,80,3,Failure,2.67617,80,3,Failure,2.67617,80,3,Failure,31.868559999999995,150,5,Success,31.868559999999995,150,5,Failure,32.86862,270,9,Failure
8399,93313,48.71042,120,4,Failure,48.71042,120,4,Failure,48.71042,120,4,Failure,48.71042,120,4,Failure,48.71042,120,4,Failure,49.363949999999996,150,5,Failure
8400,92686,289.30685,120,4,Failure,289.30685,120,4,Failure,4.22452,184,6,Failure,22.66986,160,5,Success,22.66986,160,5,Success,5.31724,314,9,Success
8401,75728,19.05459,120,4,Failure,19.05459,120,4,Failure,3.30392,160,5,Failure,245.21056000000002,264,5,Success,245.21056000000002,264,5,Success,230.59548000000004,304,6,Failure
8402,33203,99.609,256,4,Success,100.27702000000001,224,4,Success,99.609,256,4,Success,100.27702000000001,224,4,Success,100.27702000000001,224,4,Success,100.27702000000001,224,4,Success
8403,3482,1.35516,150,5,Success,1.3586399999999998,140,5,Success,1.41088,144,5,Success,1.35516,150,5,Success,1.35516,150,5,Success,1.35516,150,5,Success
8404,73045,8.478480000000001,194,6,Success,8.478480000000001,194,6,Failure,5.511330000000001,234,7,Success,8.478480000000001,194,6,Failure,8.478480000000001,194,6,Failure,10.07104,300,10,Success
8405,952235,485.94237,184,3,Failure,485.94237,184,3,Failure,7.80896,200,6,Failure,100.26726,150,5,Failure,100.26726,150,5,Failure,81.31642999999998,240,7,Failure
8406,293,7.1731799999999994,192,5,Success,7.1731799999999994,160,5,Success,7.17465,264,5,Success,7.1731799999999994,192,5,Success,7.1731799999999994,192,5,Success,7.17347,200,6,Success
8408,299206,3.19684,160,5,Success,6.48574,138,5,Failure,1.59842,298,6,Failure,40.7946,258,5,Success,40.7946,258,5,Failure,4.992090000000001,384,8,Failure
8409,8632,1.3798,120,4,Success,1.3798,120,4,Success,1.3798,120,4,Success,1.3798,120,4,Success,1.3798,120,4,Success,1.0345199999999999,252,8,Success
8410,16340,11.18636,224,4,Success,11.18636,224,4,Success,4.14707,234,7,Failure,11.18636,224,4,Success,11.18636,224,4,Success,4.14707,234,7,Failure
8411,27248,1.0545,254,5,Failure,1.0545,254,5,Failure,1.0545,254,5,Failure,1.0545,254,5,Failure,1.0545,254,5,Failure,1.0545,254,5,Failure
8412,70357,4.16944,264,5,Failure,4.28144,160,5,Failure,4.05638,222,7,Failure,8.4165,200,6,Success,8.4165,200,6,Success,6.72893,254,8,Success
8413,11333,69.11139999999999,242,5,Failure,69.11139999999999,242,5,Failure,69.11139999999999,242,5,Failure,69.11139999999999,296,5,Failure,69.11139999999999,296,5,Failure,69.1342,358,8,Failure
8414,156423,219.14852,312,5,Success,40.42128,264,5,Failure,10.29153,304,6,Failure,93.461,202,6,Success,93.461,202,6,Success,14.22931,356,10,Failure
8415,18306,4.6795100000000005,80,3,Success,4.6795100000000005,80,3,Success,4.6795100000000005,80,3,Success,4.6795100000000005,80,3,Success,4.6795100000000005,80,3,Success,2.2024,414,9,Success
8416,468371,35.63127,154,5,Failure,35.63127,154,5,Failure,7.62047,188,6,Failure,82.62399,144,5,Failure,82.62399,144,5,Failure,58.58296,190,7,Failure
8417,148625,90.0339,288,3,Success,90.0339,288,3,Success,18.67639,154,5,Failure,90.0339,288,3,Success,90.0339,288,3,Success,18.40323,218,7,Failure
8418,15484,1.32516,264,5,Failure,1.32516,264,5,Failure,1.32516,264,5,Failure,4.11229,264,5,Success,4.11229,264,5,Success,1.0309599999999999,318,7,Failure
8419,9665,2.0393399999999997,120,4,Failure,2.0393399999999997,120,4,Failure,2.0393399999999997,120,4,Failure,2.0393399999999997,120,4,Failure,2.0393399999999997,120,4,Failure,1.9620100000000003,262,8,Failure
8420,25458,7.23769,120,4,Failure,7.23769,120,4,Failure,6.09385,245,5,Success,7.23769,120,4,Failure,7.23769,120,4,Failure,6.27009,314,9,Failure
8421,4368,14.11138,224,4,Failure,14.11138,224,4,Failure,14.11138,224,4,Failure,14.11138,224,4,Failure,14.11138,224,4,Failure,13.54211,488,8,Failure
8422,5351,23.371389999999998,264,5,Failure,4.06958,154,5,Failure,3.7458,166,6,Failure,4.29519,154,5,Failure,4.29519,154,5,Failure,3.07057,298,6,Failure
8423,69368,14.071800000000001,138,5,Failure,14.071800000000001,138,5,Failure,14.350320000000002,194,6,Failure,14.071800000000001,138,5,Failure,14.071800000000001,138,5,Failure,14.071800000000001,156,6,Failure
8424,6816,3.9725200000000003,244,5,Success,7.80918,202,4,Failure,3.8770800000000003,298,6,Success,7.80918,202,4,Failure,7.80918,202,4,Failure,3.6317000000000004,300,7,Failure
8425,9866,30.09278,264,5,Failure,29.7181,264,5,Failure,29.7181,264,5,Failure,29.7181,264,5,Failure,29.7181,264,5,Failure,29.6079,492,8,Failure
8426,55601,19.53985,148,5,Success,19.53985,148,5,Success,4.39187,402,6,Success,19.53985,148,5,Success,19.53985,148,5,Success,2.9452300000000005,512,10,Success
8427,275,1.82721,160,5,Success,1.82804,138,5,Success,1.85479,154,5,Success,1.82721,160,5,Success,1.82721,160,5,Success,1.82584,178,6,Success
8428,20710,63.17154,138,5,Success,63.17154,138,5,Failure,63.17154,138,5,Success,63.17154,138,5,Failure,63.17154,138,5,Failure,63.19231,218,7,Failure
8429,19435,17.54258,120,4,Failure,17.54258,120,4,Failure,2.7191799999999997,160,5,Failure,3.34989,178,6,Failure,3.34989,178,6,Failure,3.34989,178,6,Failure
8430,1117766,13.38331,52,3,Failure,13.38331,52,3,Failure,3.73754,386,6,Failure,65.34496,76,4,Success,65.34496,76,4,Success,65.34496,94,5,Success
8431,8863,40.49359,368,5,Failure,40.49359,368,5,Failure,40.49359,400,5,Failure,40.49359,368,5,Failure,40.49359,368,5,Failure,40.5203,516,9,Failure
8432,13961,43.45175,258,5,Success,43.45175,258,5,Success,43.45175,258,5,Success,43.917,368,5,Success,43.917,368,5,Success,42.9,452,7,Success
8433,1342414,335.28139,114,4,Failure,149.12013,108,4,Failure,36.317260000000005,228,7,Failure,2574.66632,154,5,Failure,2574.66632,154,5,Failure,1285.8836700000002,188,6,Failure
8434,26703,11.401969999999999,264,5,Failure,10.37492,264,5,Failure,5.22025,334,7,Failure,10.50848,264,5,Failure,10.50848,264,5,Failure,5.35379,334,7,Failure
8435,688642,6.443219999999999,154,5,Failure,6.443219999999999,154,5,Failure,6.943219999999999,154,5,Failure,6.943219999999999,154,5,Failure,6.943219999999999,154,5,Failure,6.943219999999999,154,5,Failure
8436,3919648,2060.8662,218,4,Failure,2060.8662,218,4,Failure,2006.0637,380,6,Failure,3241.3582699999997,218,4,Failure,3241.3582699999997,218,4,Failure,2576.8704900000002,402,6,Success
8437,9412,29.24844,224,4,Failure,29.24844,224,4,Failure,29.24844,224,4,Failure,29.24844,224,4,Failure,29.24844,224,4,Failure,28.236,472,5,Failure
8438,111223,11.122309999999999,110,4,Failure,11.122309999999999,110,4,Failure,1.5571000000000002,222,7,Failure,37.28736,120,4,Failure,37.28736,120,4,Failure,2.33366,224,7,Failure
8439,12717,40.68677,160,5,Success,40.355090000000004,160,5,Failure,40.355090000000004,160,5,Failure,40.355090000000004,160,5,Failure,40.355090000000004,160,5,Failure,40.355090000000004,160,5,Failure
8440,26785,1.13392,254,5,Failure,1.13392,254,5,Failure,1.50892,248,5,Failure,1.13392,254,5,Failure,1.13392,254,5,Failure,1.13392,254,5,Failure
8441,222917,24.787580000000002,120,4,Failure,24.787580000000002,120,4,Failure,24.787580000000002,120,4,Failure,71.5915,154,5,Failure,71.5915,154,5,Failure,50.51783999999999,154,5,Failure
8442,217284,126.48367,160,5,Failure,1169.2679899999998,114,4,Failure,67.6215,194,6,Failure,132.69605,160,5,Failure,132.69605,160,5,Failure,67.6215,194,6,Failure
8443,65853,3.4104099999999997,154,5,Failure,3.4104099999999997,154,5,Failure,2.9887799999999998,316,7,Failure,3.82927,160,5,Failure,3.82927,160,5,Failure,3.82927,160,5,Failure
8444,6695,0.33475,264,5,Success,0.33475,264,5,Success,0.33475,264,5,Success,0.33475,264,5,Success,0.33475,264,5,Success,0.0067,478,8,Success
8445,36016,7.502019999999999,190,6,Failure,7.502019999999999,190,6,Failure,3.1800999999999995,270,8,Failure,8.50202,190,6,Failure,8.50202,190,6,Failure,7.258449999999999,374,11,Failure
8446,25579,36.75113,160,5,Failure,36.75113,160,5,Failure,36.98162,188,6,Success,36.98162,160,5,Success,36.98162,160,5,Failure,36.75113,348,7,Failure
8447,10611,65.82854999999999,160,5,Success,65.82854999999999,160,5,Failure,65.82854999999999,160,5,Failure,65.82854999999999,160,5,Failure,65.82854999999999,160,5,Failure,65.82854999999999,160,5,Failure
8448,306456,1.61292,110,4,Failure,1.61292,110,4,Failure,1.61292,110,4,Failure,16.48424,154,5,Failure,16.48424,154,5,Failure,16.48424,154,5,Failure
8449,649058,168.58364,114,4,Failure,168.58364,114,4,Failure,158.66399,300,6,Failure,169.41686,120,4,Failure,169.41686,120,4,Failure,269.04625,158,6,Failure
8450,404185,61.03402,120,4,Failure,61.03402,120,4,Failure,3.21256,258,5,Failure,208.54126000000002,114,4,Failure,208.54126000000002,114,4,Failure,15.338149999999999,218,7,Failure
8451,41961,10.71811,160,5,Success,13.371949999999998,154,5,Success,2.97334,442,7,Success,13.371949999999998,154,5,Success,13.371949999999998,154,5,Success,3.8053499999999993,452,10,Failure
8452,1725,10.76008,162,5,Success,5.17673,160,5,Success,5.17673,160,5,Success,5.17673,160,5,Success,5.17673,160,5,Success,5.17673,160,5,Failure
8453,334693,10.70205,146,4,Success,10.70205,146,4,Success,6.1163300000000005,198,6,Failure,10.70205,146,4,Success,10.70205,146,4,Success,12.793990000000003,268,8,Success
8454,17792,107.93002999999999,242,5,Success,107.93002999999999,242,5,Failure,107.93002999999999,242,5,Failure,107.93002999999999,296,5,Failure,107.93002999999999,296,5,Failure,107.96583,358,8,Failure
