Source,Target,Amount,LND,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
8663,7145,2241,"[[8663, 8617, 108, 6274, 7145], 2.15688, 238, 5, 'Success']","[[8663, 8617, 108, 6274, 7145], 2.15688, 238, 5, 'Success']","[[8663, 8617, 21, 6274, 7145], 3.04709, 258, 5, 'Success']","[[8663, 8617, 108, 6274, 7145], 2.15688, 238, 5, 'Success']","[[8663, 8617, 108, 6274, 7145], 2.15688, 238, 5, 'Success']","[[8663, 6236, 11729, 3093, 12325, 167, 2223, 6274, 7145], 1.09188, 408, 9, 'Success']"
4752,10214,58181,"[[4752, 15, 48, 6725, 10214], 15.88577, 524, 5, 'Failure']","[[4752, 149, 174, 6145, 10214], 61.78738, 264, 5, 'Failure']","[[4752, 15, 73, 177, 6145, 10214], 7.61475, 178, 6, 'Success']","[[4752, 15, 8230, 6725, 10214], 16.87501, 524, 5, 'Success']","[[4752, 15, 8230, 6725, 10214], 16.87501, 524, 5, 'Success']","[[4752, 15, 17, 167, 6722, 12325, 3093, 6145, 10214], 2.61465, 338, 9, 'Success']"
6721,12802,496261,"[[6721, 9968, 167, 12802], 1.9925199999999998, 120, 4, 'Success']","[[6721, 9968, 167, 12802], 1.9925199999999998, 120, 4, 'Success']","[[6721, 9968, 167, 12802], 1.9925199999999998, 120, 4, 'Success']","[[6721, 9968, 167, 12802], 1.9925199999999998, 120, 4, 'Failure']","[[6721, 9968, 167, 12802], 1.9925199999999998, 120, 4, 'Failure']","[[6721, 9968, 167, 12802], 1.9925199999999998, 120, 4, 'Failure']"
9494,6526,1476561,"[[9494, 1011, 32, 6526], 1198.8978, 224, 4, 'Failure']","[[9494, 1011, 32, 6526], 1198.8978, 224, 4, 'Failure']","[[9494, 4097, 595, 2781, 167, 32, 6526], 753.09967, 334, 7, 'Failure']","[[9494, 1011, 32, 6526], 1198.8978, 224, 4, 'Failure']","[[9494, 1011, 32, 6526], 1198.8978, 224, 4, 'Failure']","[[9494, 1011, 32, 6526], 1198.8978, 224, 4, 'Failure']"
7028,11055,33406140,"[[7028, 21, 26, 2189, 11055], 738.42982, 154, 5, 'Failure']","[[7028, 21, 26, 2189, 11055], 738.42982, 154, 5, 'Failure']","[[7028, 21, 10621, 321, 2189, 11055], 440.28097, 200, 6, 'Failure']","[[7028, 71, 32, 855, 2189, 11055], 25264.961479999998, 304, 6, 'Failure']","[[7028, 71, 32, 855, 2189, 11055], 25264.961479999998, 304, 6, 'Failure']","[[7028, 71, 173, 60, 321, 2189, 11055], 1942.81184, 196, 7, 'Failure']"
1481,9755,5,"[[1481, 1236, 600, 5885, 9755], 2.02002, 160, 5, 'Success']","[[1481, 1236, 600, 5885, 9755], 2.02002, 160, 5, 'Success']","[[1481, 1236, 600, 5885, 9755], 2.02002, 160, 5, 'Success']","[[1481, 1236, 600, 5885, 9755], 2.02002, 160, 5, 'Success']","[[1481, 1236, 600, 5885, 9755], 2.02002, 160, 5, 'Success']","[[1481, 1236, 600, 6010, 1559, 12325, 167, 5642, 6807, 11652, 9755], 2.0000600000000004, 384, 11, 'Success']"
10954,12981,55,"[[10954, 10294, 2223, 1881, 6725, 12981], 0.17687, 684, 6, 'Success']","[[10954, 10294, 2223, 1881, 6725, 12981], 0.17687, 684, 6, 'Success']","[[10954, 10294, 3520, 547, 6725, 12981], 0.20648999999999998, 1064, 6, 'Success']","[[10954, 10294, 2223, 1881, 6725, 12981], 0.17687, 684, 6, 'Success']","[[10954, 10294, 2223, 1881, 6725, 12981], 0.17687, 684, 6, 'Success']","[[10954, 10294, 7218, 8301, 137, 12325, 167, 11840, 12496, 12873, 12981], 0.16782, 602, 11, 'Success']"
10859,7176,954,"[[10859, 8768, 6274, 7176], 0.0, 328, 4, 'Success']","[[10859, 8768, 6274, 7176], 0.0, 328, 4, 'Success']","[[10859, 8768, 6274, 7176], 0.0, 328, 4, 'Success']","[[10859, 8768, 6274, 7176], 0.0, 328, 4, 'Success']","[[10859, 8768, 6274, 7176], 0.0, 328, 4, 'Success']","[[10859, 8768, 6274, 7176], 0.0, 328, 4, 'Success']"
10678,10448,3918,"[[10678, 10294, 2223, 167, 2298, 10448], 12.95747, 294, 6, 'Success']","[[10678, 10294, 2223, 167, 2298, 10448], 12.95747, 294, 6, 'Success']","[[10678, 10294, 3520, 167, 2298, 10448], 13.62177, 294, 6, 'Success']","[[10678, 10294, 2223, 167, 2298, 10448], 12.95747, 294, 6, 'Success']","[[10678, 10294, 2223, 167, 2298, 10448], 12.95747, 294, 6, 'Success']","[[10678, 10294, 7218, 8301, 137, 12325, 1407, 2298, 10448], 12.760929999999998, 532, 9, 'Success']"
5871,12252,66535,"[[5871, 5060, 12325, 167, 12252], 2.79646, 144, 5, 'Success']","[[5871, 5060, 12325, 167, 12252], 2.79646, 144, 5, 'Failure']","[[5871, 5060, 12325, 167, 12252], 2.79646, 144, 5, 'Failure']","[[5871, 5060, 12325, 167, 12252], 2.79646, 144, 5, 'Failure']","[[5871, 5060, 12325, 167, 12252], 2.79646, 144, 5, 'Failure']","[[5871, 5060, 398, 8260, 167, 12252], 2.5323, 190, 6, 'Failure']"
6648,3295,368378,"[[6648, 3366, 2537, 3295], 168.14228, 120, 4, 'Success']","[[6648, 3366, 2537, 3295], 168.14228, 120, 4, 'Success']","[[6648, 2173, 2877, 2362, 494, 4113, 3295], 14.683079999999999, 240, 7, 'Success']","[[6648, 3366, 2537, 3295], 168.14228, 120, 4, 'Success']","[[6648, 3366, 2537, 3295], 168.14228, 120, 4, 'Failure']","[[6648, 3366, 8260, 167, 6722, 2537, 3295], 35.89051, 240, 7, 'Failure']"
3947,7056,7961180,"[[3947, 1983, 313, 7056], 97.53435, 120, 4, 'Failure']","[[3947, 1983, 313, 7056], 97.53435, 120, 4, 'Failure']","[[3947, 1983, 313, 7056], 97.53435, 120, 4, 'Failure']","[[3947, 70, 175, 53, 313, 7056], 1643.3209299999999, 156, 6, 'Failure']","[[3947, 70, 175, 53, 313, 7056], 1643.3209299999999, 156, 6, 'Failure']","[[3947, 70, 175, 53, 313, 7056], 1643.3209299999999, 156, 6, 'Failure']"
