,amount,LDKfee,LDKdly,LDKpthlnt,LDKtp,Eclair_case1fee,Eclair_case1dly,Eclair_case1pthlnt,Eclair_case1tp,CLNfee,CLNdly,CLNpthlnt,CLNtp,Eclair_case2fee,Eclair_case2dly,Eclair_case2pthlnt,Eclair_case2tp,Eclair_case3fee,Eclair_case3dly,Eclair_case3pthlnt,Eclair_case3tp,LNDfee,LNDdly,LNDpthlnt,LNDtp
168,68,2.0047099999999998,160,5,Success,2.0047099999999998,160,5,Success,2.0047099999999998,160,5,Success,2.0047099999999998,160,5,Success,1.01098,444,10,Success,2.0047099999999998,160,5,Success
169,486,3.24399,224,4,Success,3.24399,224,4,Success,3.24399,224,4,Success,3.24399,224,4,Success,2.0034300000000007,304,9,Success,3.24399,224,4,Success
170,20819,5.95662,222,7,Success,6.64435,154,5,Success,6.64435,154,5,Success,6.64435,154,5,Success,4.60326,172,6,Success,6.64435,154,5,Success
171,10923,33.83882,408,6,Success,33.77894,368,5,Success,34.30285,242,5,Success,33.77894,368,5,Success,32.80387,558,11,Success,33.77894,368,5,Success
172,1,0.006240000000000001,298,6,Success,0.00601,368,5,Success,0.00601,368,5,Success,0.00601,368,5,Success,0.00601,336,6,Success,0.00601,368,5,Success
173,193,1.0003799999999998,254,5,Success,1.0003799999999998,254,5,Success,1.0003799999999998,254,5,Success,1.0003799999999998,254,5,Success,1.0003799999999998,254,5,Success,1.0003799999999998,254,5,Success
174,1,0.00712,248,5,Success,0.0182,120,4,Success,0.0182,120,4,Success,0.0182,120,4,Success,0.0051,194,6,Success,0.0182,120,4,Success
175,3102,1.0744500000000001,154,5,Success,2.01551,120,4,Success,2.01551,120,4,Success,2.01551,120,4,Success,1.0155100000000001,230,7,Success,2.01551,120,4,Success
176,218,1.2032500000000002,328,4,Success,0.20475,110,4,Success,0.20475,110,4,Success,0.20475,110,4,Success,0.09178,200,6,Success,0.20475,110,4,Success
177,339,1.07831,264,5,Success,1.07831,264,5,Success,1.07831,264,5,Success,1.07831,264,5,Success,0.0017000000000000001,448,7,Success,1.07831,264,5,Success
178,15,1.0017699999999998,148,5,Success,1.0000799999999999,160,5,Success,2.04804,120,4,Success,1.0000799999999999,160,5,Success,1.0000799999999999,160,5,Success,2.04804,120,4,Success
179,2378,1.49611,182,6,Success,1.20122,110,4,Success,1.20122,110,4,Success,1.20122,110,4,Success,1.0523200000000001,214,7,Success,1.20122,110,4,Success
180,693,2.07188,120,4,Success,2.27832,120,4,Success,2.27832,120,4,Success,2.27832,120,4,Success,2.0728600000000004,274,8,Success,2.07188,120,4,Success
181,60901,6.715079999999999,200,6,Success,32.45053,184,3,Success,32.45053,184,3,Success,32.45053,184,3,Success,7.705069999999999,344,7,Failure,32.45053,184,3,Success
182,8722,1.0436100000000001,264,5,Failure,1.0436100000000001,264,5,Failure,1.0436100000000001,264,5,Failure,1.0436100000000001,264,5,Failure,1.0436100000000001,264,5,Failure,1.0436100000000001,264,5,Failure
183,111,0.34603,148,5,Success,0.8897800000000001,120,4,Success,0.8897800000000001,120,4,Success,0.8897800000000001,120,4,Success,0.00044,274,8,Success,0.8897800000000001,120,4,Success
184,43,1.25899,258,5,Success,1.25852,264,5,Success,1.25852,264,5,Success,1.25852,264,5,Success,1.25852,264,5,Success,1.2584300000000002,296,5,Success
185,9,0.64457,268,5,Success,0.64457,268,5,Success,0.64457,268,5,Success,0.64457,268,5,Success,0.54219,308,6,Success,0.64457,268,5,Success
186,9287,3.35596,252,5,Success,4.154590000000001,120,4,Success,4.154590000000001,120,4,Success,4.154590000000001,120,4,Success,2.0946,308,9,Success,4.154590000000001,120,4,Success
187,7,3.0159100000000003,362,5,Success,3.0119200000000004,120,4,Success,3.0119200000000004,120,4,Success,3.0119200000000004,120,4,Success,2.5120500000000003,360,11,Success,3.0119200000000004,120,4,Success
188,2,1.0258,148,5,Success,1.0006,154,5,Success,1.0006,154,5,Success,1.0006,154,5,Success,1.0,234,7,Success,1.0006,154,5,Success
189,5309,4.6545,184,3,Success,4.6545,184,3,Success,4.6545,184,3,Success,4.6545,184,3,Success,3.5791699999999995,230,7,Success,4.6545,184,3,Success
190,2,1.01809,298,6,Success,1.01806,336,6,Success,1.01809,298,6,Success,1.01806,336,6,Success,1.01806,410,8,Success,1.01806,336,6,Success
191,5,2.00985,148,5,Success,3.01439,120,4,Success,3.01439,120,4,Success,3.01439,120,4,Success,2.00023,258,8,Success,3.01439,120,4,Success
192,12041,2.20472,184,6,Success,4.49291,160,5,Failure,4.49291,160,5,Failure,4.49291,160,5,Failure,2.16859,230,7,Failure,4.49291,160,5,Success
193,1383,6.6809,134,5,Success,6.15178,154,5,Success,6.1545499999999995,150,5,Success,6.15178,154,5,Success,6.15178,194,6,Success,6.15178,154,5,Success
194,35,1.00004,328,4,Success,1.00004,328,4,Success,1.00004,328,4,Success,1.00004,328,4,Success,1.00004,328,4,Success,1.00004,328,4,Success
195,9568,0.994,154,5,Success,3.0752800000000002,120,4,Success,11.73722,184,3,Success,3.0752800000000002,120,4,Success,0.994,154,5,Success,11.73722,184,3,Success
196,15,1.00532,264,5,Success,1.00206,264,5,Success,1.00206,264,5,Success,1.00206,264,5,Success,1.0020799999999999,472,12,Success,1.00206,264,5,Success
197,2,1.0,184,3,Success,1.0,184,3,Success,1.0,184,3,Success,1.0,184,3,Success,1.0,184,3,Success,1.0,184,3,Success
198,13,0.041670000000000006,154,5,Success,0.041670000000000006,154,5,Success,0.041670000000000006,154,5,Success,0.041670000000000006,154,5,Success,0.041670000000000006,154,5,Success,0.041670000000000006,154,5,Success
199,206147,5.3013900000000005,338,7,Failure,23.247899999999998,236,5,Failure,23.247899999999998,236,5,Failure,23.247899999999998,236,5,Failure,20.318279999999998,310,7,Failure,15.41577,258,5,Failure
200,10150,0.8627499999999999,288,6,Success,2.34998,224,4,Failure,2.34998,224,4,Failure,2.34998,224,4,Failure,0.1015,294,6,Failure,2.34998,224,4,Success
201,378217,23.8532,1062,9,Failure,132.01087,920,5,Success,36.79622,920,5,Failure,132.01087,920,5,Failure,35.14941,1120,10,Failure,36.79622,920,5,Failure
202,4110,5.35607,208,7,Success,3.9949199999999996,200,6,Success,10.648240000000001,500,4,Success,3.9949199999999996,200,6,Success,2.9798,594,12,Success,10.648240000000001,500,4,Success
203,5206,32.32475,258,5,Success,32.29333,264,5,Success,32.29333,264,5,Success,32.29333,264,5,Success,32.29333,264,5,Success,32.28809,296,5,Success
204,5,2.0055,224,4,Success,2.0055,224,4,Success,2.0055,224,4,Success,2.0055,224,4,Success,2.0000600000000004,230,7,Success,2.0055,224,4,Success
205,561,1.5039199999999997,264,5,Success,1.68356,264,5,Success,1.68356,264,5,Success,1.68356,264,5,Success,0.0027999999999999995,414,9,Success,1.5039199999999997,264,5,Success
206,5603242,6.60324,92,4,Failure,1992.51028,138,5,Failure,2858.6814400000003,80,3,Failure,1992.51028,138,5,Failure,403.08554000000004,178,6,Failure,2858.6814400000003,80,3,Failure
207,22,6.01104,292,6,Success,6.00262,336,6,Success,10.00836,264,5,Success,6.00262,336,6,Success,6.001710000000001,366,8,Success,10.00836,264,5,Success
208,7415,2.6833,298,6,Success,2.49047,284,6,Failure,2.49047,284,6,Success,2.49047,284,6,Failure,1.78701,344,7,Failure,2.49047,284,6,Success
209,16388,53.467870000000005,298,6,Success,53.467870000000005,298,6,Success,53.467870000000005,298,6,Success,53.467870000000005,298,6,Success,53.467870000000005,338,7,Success,53.467870000000005,298,6,Success
210,255,21.34601,184,6,Success,21.250310000000002,120,4,Success,21.250310000000002,120,4,Success,21.250310000000002,120,4,Success,21.1559,422,12,Success,21.250310000000002,120,4,Success
211,30360,93.37173,154,5,Failure,93.09767,160,5,Failure,93.37173,154,5,Failure,93.09767,160,5,Failure,93.09767,160,5,Failure,93.09767,160,5,Failure
212,554,1.8235999999999999,264,5,Success,1.8235999999999999,264,5,Success,1.8235999999999999,264,5,Success,1.8235999999999999,264,5,Success,1.77313,492,8,Success,1.8235999999999999,264,5,Success
213,2334,1.01402,160,5,Success,1.01402,160,5,Success,8.306989999999999,120,4,Success,1.01402,160,5,Success,0.24273,254,8,Success,8.306989999999999,120,4,Success
214,207292,54.65678,268,8,Failure,72.55842,80,3,Failure,72.55842,80,3,Failure,72.55842,80,3,Failure,86.21381,138,5,Failure,72.55842,80,3,Failure
215,11123,1.27807,184,6,Success,1.97278,160,5,Success,34.71484999999999,120,4,Success,1.97278,160,5,Success,1.16684,270,8,Success,34.71484999999999,120,4,Success
216,7,1.02316,194,6,Success,1.0224300000000002,160,5,Success,1.02241,160,5,Success,1.0224300000000002,160,5,Success,1.0210700000000001,302,8,Success,1.02241,160,5,Success
217,13569,2.02714,80,3,Success,2.02714,80,3,Success,2.02714,80,3,Success,2.02714,80,3,Success,2.02714,80,3,Success,2.02714,80,3,Success
218,2,2.0003800000000003,160,5,Success,2.0003800000000003,160,5,Success,2.0003800000000003,160,5,Success,2.0003800000000003,160,5,Success,1.0001399999999998,280,8,Success,2.0003800000000003,160,5,Success
219,67,0.0587,114,4,Success,0.029140000000000003,224,4,Success,0.029140000000000003,224,4,Success,0.029140000000000003,224,4,Success,0.00877,330,8,Success,0.029140000000000003,224,4,Success
220,11,1.0005600000000001,368,5,Success,1.0005600000000001,368,5,Success,1.0005600000000001,368,5,Success,1.0005600000000001,368,5,Success,1.0005600000000001,368,5,Success,1.0005600000000001,368,5,Success
221,6556,19.72719,264,5,Failure,19.72719,264,5,Failure,19.72719,264,5,Failure,19.72719,264,5,Failure,19.668,492,8,Failure,19.72719,264,5,Failure
222,1,2.0002899999999997,182,6,Success,2.0002899999999997,182,6,Success,2.0002899999999997,182,6,Success,2.0002899999999997,182,6,Success,2.00014,264,8,Success,3.00054,264,5,Success
223,1369,0.27928,80,3,Success,0.27928,80,3,Success,0.27928,80,3,Success,0.27928,80,3,Success,0.27928,80,3,Success,0.27928,80,3,Success
224,1004,3.26579,270,6,Success,3.4883699999999997,264,5,Success,3.4883699999999997,264,5,Success,3.4883699999999997,264,5,Success,3.08046,288,6,Success,3.4883699999999997,264,5,Success
225,9,0.11003,130,4,Success,0.11003,130,4,Success,0.11003,130,4,Success,0.11003,130,4,Success,0.005519999999999999,274,8,Success,0.11003,130,4,Success
226,3,2.0015,214,4,Success,1.0003,138,5,Success,2.0015,214,4,Success,1.0003,138,5,Success,1.0003,168,6,Success,2.0015,214,4,Success
227,7,0.017009999999999997,188,6,Success,0.01076,194,6,Success,0.01076,194,6,Success,0.01076,194,6,Success,0.00035,314,9,Success,0.01076,194,6,Success
229,1406,0.61832,120,4,Success,0.61832,120,4,Success,0.61832,120,4,Success,0.61832,120,4,Success,0.2109,234,7,Success,0.61832,120,4,Success
230,91160,16.63747,178,6,Failure,49.86443,182,6,Failure,22.719730000000002,148,5,Failure,49.86443,182,6,Failure,48.76769999999999,228,7,Failure,22.719730000000002,148,5,Failure
231,30587,95.35047,264,5,Failure,96.83488,264,5,Failure,95.35047,264,5,Failure,96.83488,264,5,Failure,94.82888,532,9,Failure,95.35047,264,5,Failure
232,72,1.04263,148,5,Success,1.28829,224,4,Success,1.28829,224,4,Success,1.28829,224,4,Success,0.038360000000000005,344,10,Success,1.28829,224,4,Success
233,34722,20.74416,264,5,Failure,23.55648,254,5,Success,107.21193,328,4,Success,23.55648,254,5,Failure,20.39576,368,7,Failure,107.21193,328,4,Success
234,1,1.00304,248,5,Success,1.003,254,5,Success,1.003,254,5,Success,1.003,254,5,Success,1.003,254,5,Success,2.0060000000000002,224,4,Success
235,43,0.029029999999999997,160,5,Success,0.029029999999999997,160,5,Success,0.029029999999999997,160,5,Success,0.029029999999999997,160,5,Success,0.020560000000000002,234,7,Success,0.029029999999999997,160,5,Success
236,276,1.56236,292,6,Success,1.06928,264,5,Success,1.06928,264,5,Success,1.06928,264,5,Success,1.00322,338,7,Success,1.06928,264,5,Success
237,234,0.0,184,3,Success,0.0,184,3,Success,0.0,184,3,Success,0.0,184,3,Success,0.0,184,3,Success,0.0,184,3,Success
238,1462,2.00292,80,3,Success,2.00292,80,3,Success,2.00292,80,3,Success,2.00292,80,3,Success,2.00292,120,4,Success,2.00292,80,3,Success
239,27618,1.69333,264,5,Failure,1.69333,264,5,Failure,1.69333,264,5,Failure,1.69333,264,5,Failure,1.69333,264,5,Failure,1.69333,264,5,Failure
240,11043,33.239760000000004,258,5,Success,33.239760000000004,258,5,Success,33.239760000000004,258,5,Success,33.239760000000004,258,5,Success,33.129,452,7,Success,33.239760000000004,258,5,Success
241,14158,43.4912,224,4,Success,43.4912,224,4,Success,43.4912,224,4,Success,43.4912,224,4,Success,43.56221,408,6,Failure,43.4912,224,4,Success
242,1643,1.09214,264,5,Success,2.00328,224,4,Success,2.00328,224,4,Success,2.00328,224,4,Success,0.01657,328,7,Success,2.00328,224,4,Success
243,1,2.0023,224,4,Success,2.0023,224,4,Success,2.0023,224,4,Success,2.0023,224,4,Success,2.00131,294,6,Success,2.0023,224,4,Success
244,169,2.79025,242,5,Success,2.79025,242,5,Success,2.79025,242,5,Success,2.79025,242,5,Success,2.77307,260,6,Success,2.79025,242,5,Success
245,3737,3.8685,224,4,Success,3.8685,224,4,Success,3.8685,224,4,Success,3.8685,224,4,Success,1.3934000000000002,360,10,Success,3.8685,224,4,Success
246,4182,1.4182,40,2,Success,1.4182,40,2,Success,1.4182,40,2,Success,1.4182,40,2,Success,0.22127000000000002,154,5,Success,1.4182,40,2,Success
247,2462,2.54657,188,6,Success,2.4973199999999998,160,5,Success,2.4973199999999998,160,5,Success,2.4973199999999998,160,5,Success,2.2732799999999997,200,6,Success,2.4973199999999998,160,5,Success
248,4824,3.3859700000000004,184,6,Success,4.52015,138,5,Success,4.52015,138,5,Success,4.52015,138,5,Success,2.26534,304,9,Success,4.52015,138,5,Success
249,25,1.00002,328,4,Success,1.00002,328,4,Success,1.00002,328,4,Success,1.00002,328,4,Success,1.00002,328,4,Success,1.00002,328,4,Success
250,842402,5.52721,188,6,Failure,473.22764000000006,114,4,Failure,10.26644,114,4,Failure,473.22764000000006,114,4,Failure,58.84913,150,6,Failure,10.26644,114,4,Failure
251,1100,22.45312,304,6,Success,22.843580000000003,264,5,Failure,22.843580000000003,264,5,Failure,22.843580000000003,264,5,Failure,21.839450000000003,260,6,Success,22.843580000000003,264,5,Failure
252,19,2.0095,362,5,Success,2.0095,368,5,Success,2.0095,346,5,Success,2.0095,368,5,Success,2.0095,368,5,Success,2.0095,346,5,Success
253,18,0.015870000000000002,182,6,Success,0.01461,188,6,Success,0.01461,188,6,Success,0.01461,188,6,Success,0.013159999999999996,304,9,Success,0.01461,188,6,Success
254,4569,1.9229399999999999,114,4,Failure,2.1925600000000003,120,4,Success,1.9229399999999999,114,4,Failure,2.1925600000000003,120,4,Success,1.03656,150,5,Success,1.9229399999999999,114,4,Success
255,7,3.05459,224,4,Success,2.07021,120,4,Success,2.07021,120,4,Success,2.07021,120,4,Success,2.0490999999999997,264,8,Success,2.07021,120,4,Success
256,17177,7.73569,332,7,Success,17.38546,184,3,Success,17.38546,184,3,Success,17.38546,184,3,Success,6.649419999999999,274,8,Success,17.38546,184,3,Success
257,5838,4.9190000000000005,184,3,Success,4.9190000000000005,184,3,Success,4.9190000000000005,184,3,Success,4.9190000000000005,184,3,Success,2.32109,274,8,Success,4.9190000000000005,184,3,Success
258,16,0.05593,326,7,Success,1.00002,296,5,Success,1.00002,242,5,Success,1.00002,296,5,Success,9e-05,384,8,Success,1.00002,242,5,Success
259,247815,1.74345,98,4,Failure,27.51648,98,4,Success,248.315,218,3,Success,27.51648,98,4,Success,3.23908,138,5,Success,248.315,218,3,Success
260,95313,5.747190000000001,544,10,Failure,8.875549999999999,264,5,Failure,14.020800000000001,154,5,Failure,8.875549999999999,264,5,Failure,9.77828,238,8,Success,8.875549999999999,264,5,Failure
261,1361,0.38081,184,5,Success,0.12757,120,4,Success,0.12757,120,4,Success,0.12757,120,4,Success,0.00544,150,5,Success,0.12757,120,4,Success
262,12,1.03601,80,3,Success,1.03601,80,3,Success,1.03601,80,3,Success,1.03601,80,3,Success,1.0000600000000002,274,8,Success,1.03601,80,3,Success
263,2463,0.0,322,4,Success,0.0,322,4,Success,0.0,322,4,Success,0.0,322,4,Success,0.0,322,4,Success,0.0,322,4,Success
264,10580,38.03826,358,5,Failure,38.03826,358,5,Failure,38.03826,346,5,Failure,38.03826,358,5,Failure,38.03826,452,7,Failure,38.03826,346,5,Failure
265,15,2.03085,104,4,Success,2.01577,120,4,Success,2.01577,120,4,Success,2.01577,120,4,Success,2.0001299999999995,338,7,Success,2.01577,120,4,Success
266,55,2.51762,194,6,Success,2.51762,194,6,Success,4.02622,160,5,Success,2.51762,194,6,Success,2.50347,342,10,Success,4.02622,160,5,Success
267,327,0.0,472,5,Success,0.0,472,5,Success,0.0,472,5,Success,0.0,472,5,Success,0.0,472,5,Success,0.0,472,5,Success
268,7969,24.91499,184,3,Success,24.91499,184,3,Success,24.91499,184,3,Success,24.91499,184,3,Success,24.91499,184,3,Success,24.91499,184,3,Success
269,6,0.019389999999999998,258,5,Success,0.019389999999999998,258,5,Success,0.019389999999999998,258,5,Success,0.019389999999999998,258,5,Success,0.018009999999999998,338,7,Success,0.019389999999999998,258,5,Success
270,183,0.9620799999999999,258,5,Success,1.5521800000000001,224,4,Success,1.5521800000000001,224,4,Success,1.5521800000000001,224,4,Success,0.57745,562,10,Success,1.5521800000000001,224,4,Success
271,198,1.7160700000000002,386,6,Success,0.6524,264,5,Success,0.6524,264,5,Success,0.6524,264,5,Success,0.63372,492,8,Success,0.6524,264,5,Success
272,9861,6.94086,80,3,Success,6.94086,80,3,Success,6.94086,80,3,Success,6.94086,80,3,Success,6.94086,80,3,Success,6.94086,80,3,Success
273,49,2.4116,242,5,Success,2.4116,242,5,Success,2.4116,242,5,Success,2.4116,242,5,Success,2.40646,260,6,Success,2.4116,242,5,Success
274,219573,2.75871,178,6,Failure,25.49447,138,5,Success,23.61609,138,5,Failure,25.49447,138,5,Failure,21.27685,276,8,Success,23.61609,138,5,Failure
275,44,1.07436,200,7,Success,1.01016,138,5,Success,3.2571000000000003,98,4,Success,1.01016,138,5,Success,1.00573,504,12,Success,3.2571000000000003,98,4,Success
276,507,2.69543,156,5,Success,2.58253,542,5,Success,2.69543,156,5,Success,2.58253,542,5,Success,2.54185,582,6,Success,2.58253,542,5,Success
277,3,0.010289999999999999,160,5,Success,0.010289999999999999,160,5,Success,0.010289999999999999,160,5,Success,0.010289999999999999,160,5,Success,0.00061,240,7,Success,0.010289999999999999,160,5,Success
278,1487,6.22467,188,6,Success,6.463980000000001,138,5,Success,6.463980000000001,138,5,Success,6.463980000000001,138,5,Success,5.644450000000001,412,9,Success,6.463980000000001,138,5,Success
279,1465,4.395,328,4,Success,5.3994599999999995,224,4,Success,5.3994599999999995,224,4,Success,5.3994599999999995,224,4,Success,4.395,328,4,Success,4.395,328,4,Success
280,844,0.0,328,4,Success,0.0,328,4,Success,0.0,328,4,Success,0.0,328,4,Success,0.0,328,4,Success,0.0,328,4,Success
281,3,2.0115300000000005,264,5,Success,1.5118500000000001,270,4,Success,1.5118500000000001,270,4,Success,1.5118500000000001,270,4,Success,1.0003199999999999,402,12,Success,1.5118500000000001,270,4,Success
282,1628,7.093000000000002,292,6,Success,6.895420000000001,160,5,Success,6.895420000000001,160,5,Success,6.895420000000001,160,5,Success,6.89706,260,8,Success,6.887260000000001,242,5,Success
283,168608,36.05888,308,6,Failure,98.00191000000001,368,5,Failure,68.61861999999999,120,4,Failure,98.00191000000001,368,5,Failure,38.07667000000001,240,7,Failure,68.61861999999999,120,4,Failure
284,14680,2.02936,408,6,Failure,5.27364,336,6,Success,2.10276,282,6,Success,5.27364,336,6,Failure,3.05872,368,8,Failure,2.04404,304,6,Failure
