Source,Target,Amount,LND,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
12445,2537,2323756,"[[12445, 2938, 2537], 838.8925099999999, 82, 3, 'Failure']","[[12445, 2938, 2537], 838.8925099999999, 82, 3, 'Failure']","[[12445, 1067, 233, 2877, 2537], 14.11881, 156, 5, 'Failure']","[[12445, 48, 2537], 1022.53165, 82, 3, 'Success']","[[12445, 48, 2537], 1022.53165, 82, 3, 'Success']","[[12445, 1067, 233, 893, 445, 3292, 2537], 74.71558, 216, 7, 'Success']"
6274,10,525342,"[[6274, 3281, 10], 1576.5539199999998, 184, 3, 'Failure']","[[6274, 3281, 10], 1576.5539199999998, 184, 3, 'Failure']","[[6274, 3281, 10], 1576.5539199999998, 184, 3, 'Failure']","[[6274, 3065, 10], 1631.30156, 184, 3, 'Success']","[[6274, 3065, 10], 1631.30156, 184, 3, 'Success']","[[6274, 3065, 131, 137, 12325, 10], 1580.69202, 308, 6, 'Success']"
10294,6980,919587,"[[10294, 1875, 18, 6980], 2770.9128299999998, 224, 4, 'Success']","[[10294, 21, 6681, 6980], 2761.6588500000003, 224, 4, 'Failure']","[[10294, 4822, 10113, 12768, 6980], 2758.761, 368, 5, 'Failure']","[[10294, 3520, 398, 6980], 2805.88139, 224, 4, 'Failure']","[[10294, 3520, 398, 6980], 2805.88139, 224, 4, 'Failure']","[[10294, 3520, 398, 6980], 2805.88139, 224, 4, 'Failure']"
207,32,62384419,"[[207, 32], 37440.6494, 40, 2, 'Failure']","[[207, 32], 37440.6494, 40, 2, 'Failure']","[[207, 12325, 32], 112.38442, 74, 3, 'Failure']","[[207, 6184, 321, 32], 62561.31367, 120, 4, 'Failure']","[[207, 6184, 321, 32], 62561.31367, 120, 4, 'Failure']","[[207, 6184, 321, 32], 62561.31367, 120, 4, 'Failure']"
6274,91,130578,"[[6274, 11616, 91], 405.17911999999995, 184, 3, 'Success']","[[6274, 2, 91], 391.734, 162, 3, 'Failure']","[[6274, 2, 91], 391.734, 162, 3, 'Failure']","[[6274, 1875, 91], 392.86797, 184, 3, 'Failure']","[[6274, 1875, 91], 392.86797, 184, 3, 'Failure']","[[6274, 3065, 131, 137, 91], 394.02433, 274, 5, 'Success']"
10,7218,3311162,"[[10, 2223, 7218], 3312.162, 80, 3, 'Failure']","[[10, 2223, 7218], 3312.162, 80, 3, 'Failure']","[[10, 500, 36, 7218], 8.62233, 152, 4, 'Failure']","[[10, 3065, 7218], 3329.23487, 80, 3, 'Failure']","[[10, 3065, 7218], 3329.23487, 80, 3, 'Failure']","[[10, 645, 3065, 7218], 37.92291, 120, 4, 'Failure']"
293,8768,401835,"[[293, 2223, 8768], 0.80367, 80, 3, 'Success']","[[293, 2223, 8768], 0.80367, 80, 3, 'Failure']","[[293, 2223, 8768], 0.80367, 80, 3, 'Failure']","[[293, 692, 8768], 46.40752, 80, 3, 'Failure']","[[293, 692, 8768], 46.40752, 80, 3, 'Failure']","[[293, 167, 796, 445, 3292, 692, 8768], 5.41104, 220, 7, 'Failure']"
8768,7218,1289233,"[[8768, 7218], 0.0, 144, 2, 'Failure']","[[8768, 7218], 0.0, 144, 2, 'Failure']","[[8768, 7218], 0.0, 144, 2, 'Failure']","[[8768, 3065, 7218], 3874.6660100000004, 184, 3, 'Success']","[[8768, 3065, 7218], 3874.6660100000004, 184, 3, 'Success']","[[8768, 3065, 7218], 3874.6660100000004, 184, 3, 'Success']"
12325,293,7549772,"[[12325, 293], 0.0, 34, 2, 'Failure']","[[12325, 293], 0.0, 34, 2, 'Failure']","[[12325, 293], 0.0, 34, 2, 'Failure']","[[12325, 855, 293], 1509.9544, 74, 3, 'Success']","[[12325, 855, 293], 1509.9544, 74, 3, 'Success']","[[12325, 796, 177, 71, 293], 451.03765, 132, 5, 'Failure']"
398,1139,1368310,"[[398, 3755, 1139], 2.36831, 80, 3, 'Failure']","[[398, 3755, 1139], 2.36831, 80, 3, 'Failure']","[[398, 3755, 1139], 2.36831, 80, 3, 'Failure']","[[398, 321, 6184, 1139], 12.078190000000001, 224, 4, 'Failure']","[[398, 321, 6184, 1139], 12.078190000000001, 224, 4, 'Failure']","[[398, 59, 175, 70, 1139], 79.87544000000001, 116, 5, 'Success']"
36,2584,1348660,"[[36, 3941, 2584], 2385.46754, 93, 3, 'Failure']","[[36, 93, 2584], 16.38395, 112, 3, 'Success']","[[36, 1236, 6232, 2584], 2.0, 152, 4, 'Failure']","[[36, 142, 2584], 811.46762, 112, 3, 'Success']","[[36, 142, 2584], 811.46762, 112, 3, 'Success']","[[36, 11, 11268, 167, 2584], 211.39173, 192, 5, 'Failure']"
6980,383,19687338,"[[6980, 6722, 383], 984.3669, 80, 3, 'Failure']","[[6980, 6722, 383], 984.3669, 80, 3, 'Failure']","[[6980, 6764, 3297, 10113, 12325, 383], 40.3757, 188, 6, 'Failure']","[[6980, 50, 173, 172, 383], 2069.47474, 116, 5, 'Failure']","[[6980, 50, 173, 172, 383], 2069.47474, 116, 5, 'Failure']","[[6980, 796, 177, 71, 383], 2090.1642, 138, 5, 'Failure']"
383,173,3585423,"[[383, 8509, 173], 381.05532, 80, 3, 'Failure']","[[383, 18, 173], 148.00252, 80, 3, 'Failure']","[[383, 6007, 1388, 173], 66.53775999999999, 120, 4, 'Failure']","[[383, 1983, 173], 709.94889, 80, 3, 'Failure']","[[383, 1983, 173], 709.94889, 80, 3, 'Failure']","[[383, 398, 59, 173], 79.8794, 98, 4, 'Failure']"
445,167,64173176,"[[445, 11837, 167], 65.17318, 58, 3, 'Failure']","[[445, 11837, 167], 65.17318, 58, 3, 'Failure']","[[445, 12148, 12325, 167], 65.17318, 108, 4, 'Failure']","[[445, 321, 57, 167], 3662.12816, 120, 4, 'Failure']","[[445, 321, 57, 167], 3662.12816, 120, 4, 'Failure']","[[445, 321, 57, 167], 3662.12816, 120, 4, 'Failure']"
148,894,11522160,"[[148, 894], 13862.15848, 40, 2, 'Failure']","[[148, 894], 13862.15848, 40, 2, 'Failure']","[[148, 5617, 6953, 12325, 894], 48.08868, 154, 5, 'Failure']","[[148, 445, 894], 17828.45022, 184, 3, 'Success']","[[148, 445, 894], 17828.45022, 184, 3, 'Failure']","[[148, 177, 175, 894], 4808.220939999999, 98, 4, 'Failure']"
207,4822,4025899,"[[207, 2223, 4822], 54.0259, 80, 3, 'Failure']","[[207, 2223, 4822], 54.0259, 80, 3, 'Failure']","[[207, 2223, 4822], 54.0259, 80, 3, 'Failure']","[[207, 6184, 4822], 74.65541999999999, 80, 3, 'Success']","[[207, 6184, 4822], 74.65541999999999, 80, 3, 'Success']","[[207, 6184, 4822], 74.65541999999999, 80, 3, 'Failure']"
2597,293,38277894,"[[2597, 293], 38278.894, 222, 2, 'Failure']","[[2597, 293], 38278.894, 222, 2, 'Failure']","[[2597, 293], 38278.894, 222, 2, 'Failure']","[[2597, 70, 177, 71, 293], 40388.5357, 298, 5, 'Failure']","[[2597, 70, 177, 71, 293], 40388.5357, 298, 5, 'Failure']","[[2597, 321, 175, 71, 293], 40427.85498, 320, 5, 'Failure']"
1236,36,2572016,"[[1236, 6334, 36], 4.57202, 80, 3, 'Failure']","[[1236, 36], 1.0, 40, 2, 'Failure']","[[1236, 36], 1.0, 40, 2, 'Failure']","[[1236, 6184, 36], 639.85997, 80, 3, 'Success']","[[1236, 6184, 36], 639.85997, 80, 3, 'Success']","[[1236, 60, 173, 62, 36], 144.71088, 116, 5, 'Success']"
