Source,Target,Amount,LND,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
12325,10227,58785,"[[12325, 612, 10227], 1.05879, 74, 3, 'Success']","[[12325, 612, 10227], 1.05879, 74, 3, 'Success']","[[12325, 612, 10227], 1.05879, 74, 3, 'Failure']","[[12325, 612, 10227], 1.05879, 74, 3, 'Failure']","[[12325, 612, 10227], 1.05879, 74, 3, 'Failure']","[[12325, 612, 10227], 1.05879, 74, 3, 'Failure']"
1236,10787,17272,"[[1236, 36, 10787], 1.8290600000000001, 112, 3, 'Failure']","[[1236, 36, 10787], 1.8290600000000001, 112, 3, 'Failure']","[[1236, 36, 10787], 1.8290600000000001, 112, 3, 'Failure']","[[1236, 36, 609, 10787], 2.7272, 152, 4, 'Failure']","[[1236, 36, 609, 10787], 2.7272, 152, 4, 'Failure']","[[1236, 600, 6010, 609, 10787], 1.77902, 160, 5, 'Failure']"
57,1137,9483,"[[57, 167, 1121, 1137], 2.78105, 214, 4, 'Success']","[[57, 2537, 609, 1137], 3.06555, 120, 4, 'Success']","[[57, 233, 11607, 609, 1137], 2.83795, 154, 5, 'Failure']","[[57, 167, 8688, 1137], 3.62608, 110, 4, 'Success']","[[57, 167, 8688, 1137], 3.62608, 110, 4, 'Failure']","[[57, 175, 12325, 4289, 1212, 1137], 3.7304, 166, 6, 'Success']"
48,5051,56974,"[[48, 8688, 609, 5051], 5.754379999999999, 120, 4, 'Failure']","[[48, 11578, 609, 5051], 5.81135, 110, 4, 'Success']","[[48, 4682, 609, 5051], 6.666049999999999, 114, 4, 'Failure']","[[48, 6184, 609, 5051], 6.53932, 120, 4, 'Failure']","[[48, 6184, 609, 5051], 6.53932, 120, 4, 'Failure']","[[48, 6722, 12325, 4438, 609, 5051], 5.754379999999999, 194, 6, 'Failure']"
233,9835,136027,"[[233, 480, 6410, 10012, 9835], 57.68373999999999, 154, 5, 'Failure']","[[233, 12325, 463, 9835], 70.7354, 108, 4, 'Failure']","[[233, 11607, 609, 11167, 9835], 15.55509, 154, 5, 'Failure']","[[233, 1579, 4692, 10012, 9835], 82.3262, 154, 5, 'Success']","[[233, 1579, 4692, 10012, 9835], 82.3262, 154, 5, 'Failure']","[[233, 131, 137, 12325, 612, 6666, 10012, 9835], 50.4259, 278, 8, 'Failure']"
182,2610,16030,"[[182, 463, 2610], 9.03104, 80, 3, 'Failure']","[[182, 463, 2610], 9.03104, 80, 3, 'Failure']","[[182, 3079, 10295, 2610], 2.04909, 114, 4, 'Success']","[[182, 11837, 18, 2610], 2.03206, 98, 4, 'Success']","[[182, 11837, 18, 2610], 2.03206, 98, 4, 'Success']","[[182, 11837, 18, 2610], 2.03206, 98, 4, 'Success']"
167,1368,104392,"[[167, 62, 1368], 32.07066, 70, 3, 'Failure']","[[167, 62, 1368], 32.07066, 70, 3, 'Failure']","[[167, 6463, 21, 1368], 1.20878, 104, 4, 'Failure']","[[167, 3919, 21, 1368], 3.50544, 104, 4, 'Success']","[[167, 3919, 21, 1368], 3.50544, 104, 4, 'Failure']","[[167, 321, 10274, 21, 1368], 2.95214, 150, 5, 'Failure']"
12445,4552,15371,"[[12445, 855, 4552], 71.39659, 82, 3, 'Success']","[[12445, 855, 4552], 71.39659, 82, 3, 'Success']","[[12445, 547, 149, 192, 423, 4552], 2.93874, 674, 6, 'Success']","[[12445, 8099, 8051, 4552], 7.7035100000000005, 122, 4, 'Failure']","[[12445, 8099, 8051, 4552], 7.7035100000000005, 122, 4, 'Failure']","[[12445, 547, 149, 3642, 167, 6722, 12325, 3093, 12157, 5027, 8051, 4552], 1.68737, 920, 12, 'Failure']"
36,6161,7112,"[[36, 609, 6161], 0.7112, 112, 3, 'Failure']","[[36, 609, 6161], 0.7112, 112, 3, 'Failure']","[[36, 609, 6161], 0.7112, 112, 3, 'Failure']","[[36, 609, 6161], 0.7112, 112, 3, 'Failure']","[[36, 609, 6161], 0.7112, 112, 3, 'Failure']","[[36, 609, 19, 215, 333, 6161], 0.27133, 210, 6, 'Success']"
10294,10026,90826,"[[10294, 1875, 1139, 10026], 546.86781, 224, 4, 'Failure']","[[10294, 1875, 1139, 10026], 546.86781, 224, 4, 'Failure']","[[10294, 4822, 2, 355, 354, 10026], 276.30598999999995, 374, 6, 'Failure']","[[10294, 2223, 108, 354, 10026], 289.7885, 238, 5, 'Failure']","[[10294, 2223, 108, 354, 10026], 289.7885, 238, 5, 'Failure']","[[10294, 1875, 321, 4298, 9448, 10026], 275.76031, 304, 6, 'Failure']"
